CommentTextDisplay	cleanComment	Sentiment
4:12 legit fucked my head up because of that paperball	412 legit fuck head paperbal	-1
whats backround music name	what backround music name	0
who is the panda	panda	0
Any one from 2023?😴	one 2023	0
I want rc car its my dream	want rc car dream	1
I want to order Dude Perfect fidget spinner but their was written out of stock then I feel so bad and put some Dude Perfect fidget spinners in the stock so I can order it and and replie me in some days	want order dude perfect fidget spinner written stock feel bad put dude perfect fidget spinner stock order repli day	1
Any one from 2020	one 2020	0
Guys I want to buy this toy car for son	guy want buy toy car son	1
Actualy my wife is able to do the same thing with my credit card!	actuali wife abl thing credit card	0
I like the limbo lander.	like limbo lander	1
Imagine if there was a small Cessna flying by during this-	imagin small cessna fli	0
I can watch these guys for hours! Love it!	watch guy hour love	1
I wish  was at the beach when this happened	wish beach happen	1
its been four years?     its felt like 6	four year felt like 6	1
No one better than Dude Perfect, come on buddy	one better dude perfect come buddi	1
Hr threw a credit card	hr threw credit card	0
OH NO GUYS THE AMERICANS SENT THE NUKE	oh guy american sent nuke	-1
Are we not going to talk about what would happen if he missed that throw at 0:45	go talk would happen miss throw 045	-1
So incredibly stupid...	incred stupid	-1
yeah i agree seth	yeah agre seth	1
I have one of those planes like if you have one 2	one plane like one 2	1
Is that card a Dark Energy from pokemon?	card dark energi pokemon	0
It's high to low	high low	0
can you guys try cricket or badminton trick shots please.i hope you will give a shout at my channel in overtime episodes.   i am willing you guys will do that for me.. thank you DP .i love you guys..	guy tri cricket badminton trick shot pleasei hope give shout channel overtim episod will guy thank dp love guy	1
Where i can buy that dp spinner	buy dp spinner	0
B R U H. I got a dude perfect add before I watched this vid lol XD	b r u h got dude perfect add watch vid lol xd	1
most artistic video in the internet	artist video internet	0
They should do glow trick shots like they did in the other dp house	glow trick shot like dp hous	1
Love your vids can’t stop watching them	love vid cant stop watch	1
Dude Perfect Do The TRIPLE DAB	dude perfect tripl dab	1
Low to hight	low hight	0
Anyone studying and gets bored and play with fidget spinner?	anyon studi get bore play fidget spinner	-1
Cody your beard is doo doo	codi beard doo doo	0
how many shots u have taken 😊	mani shot u taken	0
Do School trick shots	school trick shot	0
They were never great to begin with dude perfect just did something productive and awsome with a shitty piece of metal spinners went from a medical item to a kids toy and thats stupid.	never great begin dude perfect someth product awsom shitti piec metal spinner went medic item kid toy that stupid	1
My fav shot was the last shot goodnight	fav shot last shot goodnight	0
the rage monster returns	rage monster return	-1
They should get an oscar	get oscar	0
sorry  its beautiful	sorri beauti	1
I thought that DP Dude Perfect was just a mobile basketball game	thought dp dude perfect mobil basketbal game	1
Im scribe you	im scribe	0
Hey garret Manchester United dude AWSOME I support them coz I was born in manchester	hey garret manchest unit dude awsom support coz born manchest	1
You guys fly! Love you	guy fli love	1
This is officially Dude Perfect's most Viewed video, congratulations Dude Perfect!	offici dude perfect view video congratul dude perfect	1
They got a magnet for the nickel one	got magnet nickel one	0
great things you are doing bros😍😍😍😍😍	great thing bro	1
Never knew hover they are laczy	never knew hover laczi	0
Shit This Is Perfect	shit perfect	-1
this is the first civilization that is perfect	first civil perfect	1
I saw Cory at a restaurant in frisco tx at mattitos	saw cori restaur frisco tx mattito	0
I’m watching 6 years later❤❤❤	im watch 6 year later	0
Do trampoline trick shots	trampolin trick shot	0
All sports golf battles are the best! Let’s go	sport golf battl best let go	1
My favorite shot was the *Beard Shot*	favorit shot beard shot	1
I liked the one where they teach kids to throw candles	like one teach kid throw candl	1
I love the last with the 'good night'	love last good night	1
I want you to do a battle next video. I mean think of it, a trick shot video, a stereotype video, and a battle in a row; true dream combination for dude perfect.	want battl next video mean think trick shot video stereotyp video battl row true dream combin dude perfect	1
i have the exact same skateboard they used	exact skateboard use	0
That kid is good	kid good	1
you should do connect the dot trick shots.	connect dot trick shot	0
idk if im the only one who says 'Dude Perfect' when tries to do something cool lol	idk im one say dude perfect tri someth cool lol	1
Twisted Fate?	twist fate	0
Dude Perfect Come to New Zealand and do some trick shots here	dude perfect come new zealand trick shot	1
IT'S A TRAP!	trap	-1
ITS SO HOT IN CANADA RIGHT NOW	hot canada right	0
not gonna lie, was pretty boring compared to most	gon na lie pretti bore compar	-1
Am i the only one who thinks that Tyler looks like Michael Phelps? 🤔	one think tyler look like michael phelp	1
U guys are sick😛	u guy sick	-1
Fidget spinners are a dead trend lasted 2-3 weeks	fidget spinner dead trend last 23 week	-1
I live in Myrtle Beach totally relate to some of these	live myrtl beach total relat	0
plz flip a phone	plz flip phone	0
I just passed 1k subscribers 😳😳😳  Next stop 10k subscribers 👌	pass 1k subscrib next stop 10k subscrib	-1
2020 the future is here  I  V	2020 futur v	0
haha, you remind me of myself as a kid.  Keep making the videos!	haha remind kid keep make video	1
I will give it to 100000000000000000000000000000000000000000 likes!	give 100000000000000000000000000000000000000000 like	1
YOU GUYS ARE THE BEST BETTER THAN ME I WISH I LIVE WITH YOU :D	guy best better wish live	1
2:05 really should've been a trust shot with someone holding the balloon between his legs	205 realli shouldv trust shot someon hold balloon leg	1
Three hundred finally	three hundr final	0
How. Much. Fucking. Money.	much fuck money	-1
they made the game	made game	0
they are mad who dislike dp videos I swear that all people who dislike videos are the competitors of dp then they are fool's	mad dislik dp video swear peopl dislik video competitor dp fool	-1
LOL! Some of the cards are not cards, it's credit card!	lol card card credit card	1
What about Pring Pong Trick Shots 2 ?	pring pong trick shot 2	0
flipping the trucks	flip truck	0
Nice guys...how to made this airoplane....please tell me..	nice guyshow made airoplanepleas tell	1
Is this a joke or an actual suggestion. I'm dying to know.	joke actual suggest im die know	-1
they must have the super power of tellaconise	must super power tellaconis	1
Please polish	pleas polish	1
This was *flippin'* awesome	flippin awesom	1
Notification Squad!!!! Dude Perfect I luv your videos, especially the stereotypes great family movie night special, keep it up, thank you!	notif squad dude perfect luv video especi stereotyp great famili movi night special keep thank	1
I'm the 473,642 person to watch!!!!!!	im 473642 person watch	0
U salty cupcake	u salti cupcak	0
Why is panda not there 🐼	panda	0
Real life twisted fate xD	real life twist fate xd	0
MISSION FAILED  Your rocket was critically damaged.	mission fail rocket critic damag	-1
somone else wathching this wile eating pringels ?	somon els wathch wile eat pringel	0
100000 likes and Tyler should cut his beard	100000 like tyler cut beard	1
Don't think they put a lot of work into this	dont think put lot work	0
these home is private activities for them who are married...hahaha....	home privat activ marriedhahaha	1
Dude perfect is incredible team...	dude perfect incred team	1
who's reading this comment while leaning on their left arm? *also, Don't Read My Profile Name*	who read comment lean left arm also dont read profil name	0
If I get 500 or so I will donate $1000 to the victims in  and Harvey	get 500 donat 1000 victim harvey	-1
The botl is a she?🙄😫😶🤔😐😓	botl	0
Should’ve done a Tyler flip.	shouldv done tyler flip	0
Breaking news giant Pringle’s can with 5 grown men rolling around town	break news giant pringl 5 grown men roll around town	0
Ty did the best. Diffently.	ty best diffent	1
zzz fidget spinners are boring. Not even Ty or dude perfect can make them exciting.2:36 was only semi cool thing. Your nerf vids are way cooler!	zzz fidget spinner bore even ty dude perfect make exciting236 semi cool thing nerf vid way cooler	1
Go flip Ty	go flip ty	0
Purple Hoser refusing purple?	purpl hoser refus purpl	-1
*Cory gets revenge on ty:the movie*	cori get reveng tyth movi	-1
You always use balloons in every episode	alway use balloon everi episod	0
Whoever comments their name on my first YouTube video or whatever they want me to shout out I will shout out in my next video	whoever comment name first youtub video whatev want shout shout next video	1
How did you do the ten spinner one I can't even do 5	ten spinner one cant even 5	0
Lol they didn't even know it was a genji shuriken XD	lol didnt even know genji shuriken xd	1
the internation trick  shot	intern trick shot	0
Like if you find the difference 😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😩😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫😫	like find differ	1
You should flip hats!	flip hat	0
3:19 when a noob drives a golfkart in loot lake on fortnite	319 noob drive golfkart loot lake fortnit	-1
You guys are awesome! !! My son watches every vid!!! Keep it up dude perfect! !! No looker trick rocks	guy awesom son watch everi vid keep dude perfect looker trick rock	1
Please  reply	pleas repli	1
Let's play Russian roulette  (except without death involved)  Every 2nd like on this comment- good luck for a week!    Every 3 comments on this comment-  eventually gets you a Lamborghini or a Ferrari     Every 5 subscribers I get for my channel - wins the lottery	let play russian roulett except without death involv everi 2nd like comment good luck week everi 3 comment comment eventu get lamborghini ferrari everi 5 subscrib get channel win lotteri	1
Can you subscribe me go to towers Gaming I subscribed you	subscrib go tower game subscrib	0
some of are  you Brazilian ?	brazilian	0
Throw three card at the same time	throw three card time	0
Check my Chanel	check chanel	0
do more shots like the coaster shots	shot like coaster shot	1
Idk y whenever i see dp vids i so happpy!	idk whenev see dp vid happpi	0
The 69th shot	69th shot	0
Where is that at?		0
Yes I get it the trick shots with the carrots and food seems easy but keep in mind the fact that he is slicing a thick object with a paper card	ye get trick shot carrot food seem easi keep mind fact slice thick object paper card	1
I watched this 10 times this are legendarys	watch 10 time legendari	0
'They Flipped A Nickel'   Read the description I got bonus points	flip nickel read descript got bonu point	0
Why are there always replys that just say 'I'?	alway repli say	0
that ladder is more stable than my sex life	ladder stabl sex life	1
Hey can u guys make a hockey stereo types	hey u guy make hockey stereo type	0
I have waited this video for 2 mounths😂	wait video 2 mounth	0
This is definitely top 3 most favourite dude perfect videos of all time!	definit top 3 favourit dude perfect video time	1
They are has a lot of money🤑🤑🤑🤑🤑	lot money	0
How they do that??  need practise for so long... damn	need practis long damn	-1
Their video is so cool.	video cool	1
You dropped a spoon	drop spoon	-1
Do trick shot stereotypes	trick shot stereotyp	0
WHAT THE FUCKING HELL!!!💵💵💵💵💵✌	fuck hell	-1
That ladder flip must of been insanely hard	ladder flip must insan hard	-1
I AM a very big fan. I watch your video's every day.	big fan watch video everi day	1
That is called an aileron roll, not a barrel role	call aileron roll barrel role	0
The starving kids in Africa could've eaten that Ladder	starv kid africa couldv eaten ladder	-1
Have you noticed there all white?	notic white	0
Do you always do it perfectly	alway perfectli	1
1:28 Legend says that bottle is still ther	128 legend say bottl still ther	0
Ya everyone is your dad honey!	ya everyon dad honey	0
Wow a grill on fire	wow grill fire	1
hisoka is the best	hisoka best	1
Anyone actually see that he was not using magic cards he was using his licence and stuff that are hard	anyon actual see use magic card use licenc stuff hard	-1
That rash was me in Spain at the Salou beach!	rash spain salou beach	-1
I just love all of videos...  Even though they are tricks... They are so awesome & entertaining	love video even though trick awesom entertain	1
this is funny because I'm eating Pringles....	funni im eat pringl	1
I wanted this to happen again	want happen	0
This video is cool I like it,dude perfect please make more like this	video cool like itdud perfect pleas make like	1
3:13 traxxas x slash 1/1 scale 😂	313 traxxa x slash 11 scale	-1
Cosmo Hill I am the Zero what  now .	cosmo hill zero	0
Last shot....... Archery	last shot archeri	0
6:17 the most beautiful thing I’ve ever seen	617 beauti thing ive ever seen	1
I got a ruffles ad with dude perfect	got ruffl ad dude perfect	1
Football trick shot	footbal trick shot	0
I like the pencil shot	like pencil shot	1
Can you please put me in your next video I am Asher	pleas put next video asher	1
My friend was all like: “Talented Lazybutts”	friend like talent lazybutt	1
I once had a sun burn so bad on my back my doctors gave me ointment for people who've suffered 3rd degree burns my back was also covered in blisters that were quarter sized or bigger and tended to burst in my sleep so I'd wake up in a pool of blood ;c	sun burn bad back doctor gave ointment peopl whove suffer 3rd degre burn back also cover blister quarter size bigger tend burst sleep id wake pool blood c	-1
I like dance of Tyler toney	like danc tyler toney	1
song at the beginning??????????	song begin	0
my favourite shot was the wall bouncer	favourit shot wall bouncer	1
+alih 3434 someone pissed in your milk this morning	alih 3434 someon piss milk morn	-1
Football and basketball 	footbal basketbal	0
do I'm your biggest fan and I've always wanted to come to where y'all do your trick shots everysense I was 4	im biggest fan ive alway want come yall trick shot everysens 4	1
do we still in the 70th? this is passed out	still 70th pass	0
How Many is dude petfecte fidjet spiner	mani dude petfect fidjet spiner	0
In every single stereotype video, there is always, THE RAGE MONSTER	everi singl stereotyp video alway rage monster	-1
I prefer all of it ehhh I'm from Indonesia	prefer ehhh im indonesia	0
All these top comments are crap😄	top comment crap	-1
And I thought they were flying real planes, but why is the purple hoser wearing glasses though? At least make it purple yo	thought fli real plane purpl hoser wear glass though least make purpl yo	0
How about a pool stereotypes video?	pool stereotyp video	0
My question is why is there tire rubber on the pavement in the shape on donuts?!	question tire rubber pavement shape donut	0
TheElit3Gamer Update Channel I didn't fall for it cuz I'm smart. If the letters are in bold it is fake	theelit3gam updat channel didnt fall cuz im smart letter bold fake	0
Guys that blue liquid is some kind of liquid that u can always make ur bottle flip it's call fuel g soemthin	guy blue liquid kind liquid u alway make ur bottl flip call fuel g soemthin	0
Garrett you have a really nice shirt	garrett realli nice shirt	1
Me watching this on Christmas Eve	watch christma eve	0
Their lives must be so easy	live must easi	1
why is endlees ducker so hard	endle ducker hard	-1
dude perfect needs to do a trickshot stereotype	dude perfect need trickshot stereotyp	1
5 years later :-      WELCOME TO DUDE PERFECT FOR ROCKET BATTLE 20 !!! HERE WE ARE SEEING WHO CAN SEND THERE ROCKET TO THE MOOOOON!!!!!!!	5 year later welcom dude perfect rocket battl 20 see send rocket mooooon	1
in bsttle 3 theya are going to use nukes	bsttle 3 theya go use nuke	0
Cody please shave that beard	codi pleas shave beard	1
These guys just having fun	guy fun	1
would be cool to see if you could get it to fly into a building	would cool see could get fli build	1
Who’s watching this in 2019?????????	who watch 2019	0
YOU ALL HAVE TO ONE UP EVERYTHING! I WAS JUST STARTING TO BE HAPPY THAT I COULD BALANCE MY SPINNER ON ONE FINGER AND THEN YOU ALL DO THIS! WHY!?	one everyth start happi could balanc spinner one finger	1
my trickshots are nice too	trickshot nice	1
They used a metal card them cheats	use metal card cheat	-1
With money	money	0
Can you guys do boomerang trick shots one day?	guy boomerang trick shot one day	0
A bunch of those were credit cards easy to throw	bunch credit card easi throw	1
I live in Australia Victoria	live australia victoria	0
You should all make a video with your wives and kids ( if you don't have kids just..... Idk just do something )	make video wive kid dont kid idk someth	0
Please make cricket trick shots	pleas make cricket trick shot	1
I need the version 3 of every rocket	need version 3 everi rocket	0
No one:          Them: *SCREAMING*	one scream	-1
The double flip wall bouncer off the beard in the pool table that goes on the edge is my favorite	doubl flip wall bouncer beard pool tabl goe edg favorit	1
what the hell	hell	-1
Rip all rc Cars they didnt won challange 2	rip rc car didnt challang 2	1
Is anyone gonna talk about how the Purple Hoser just refused the purple shovel	anyon gon na talk purpl hoser refus purpl shovel	-1
Please do a battle 3. This video is so nice😆	pleas battl 3 video nice	1
Hey guys please help my Chanel please subscribe to my Chanel	hey guy pleas help chanel pleas subscrib chanel	1
Flip a human next	flip human next	0
house	hous	0
Hey dudes all of you inspired me to make a YouTube channel P.S. I'm your biggest fan	hey dude inspir make youtub channel ps im biggest fan	1
You should make a trick shot where someone just normaly throws the basketball and when it its right above the basket then someone on the roof slams their basketball on the other basket ball into the basket and the basket ball that slammed the other basketball also goes in.          Looks complicated in writing.  Really isnt that complicated	make trick shot someon normali throw basketbal right basket someon roof slam basketbal basket ball basket basket ball slam basketbal also goe look complic write realli isnt complic	0
Who's the guy at 1:53	who guy 153	0
Love you bro from india	love bro india	1
Dude in the 4 all around the world he used a credit card for the bottle if you look closely you can see the line of a credit card	dude 4 around world use credit card bottl look close see line credit card	0
Like the name	like name	1
want an intro? co e to my channel to find out how	want intro co e channel find	1
Wait a minute! I saw that ladder leg bend when he did the double backflip!	wait minut saw ladder leg bend doubl backflip	0
1:21 That shot was so lit fam	121 shot lit fam	0
There is common thing water in each bottle is at same level	common thing water bottl level	0
flip a phone	flip phone	0
dick splash	dick splash	-1
I remember this coming out and saying 'bottle flips are old' and here I am 3 years later still loving it	rememb come say bottl flip old 3 year later still love	1
I want a dude perfect spinner	want dude perfect spinner	1
My teacher told me about the flood and I was like what? Wait a second nooooo! No dude perfect videos now 'when I get home looks at dp sees new video yeeeessssss dp was not effected	teacher told flood like wait second nooooo dude perfect video get home look dp see new video yeeeessssss dp effect	1
Can you guys do like a montage or a hour long trick shot video	guy like montag hour long trick shot video	1
The guy in the thumbnail looks derpy	guy thumbnail look derpi	0
Dude perfect is  awesome😎😎😎😎😎😎😎😎😎😎	dude perfect awesom	1
0:50 OOHHHHH so that's why my brother keeps saying W instead of win.	050 oohhhhh that brother keep say w instead win	1
I'm seven and from England and I am your number fan. I flipped a can of my Mummy's body spray from the top of the stairs to the bottom!!	im seven england number fan flip mummi bodi spray top stair bottom	1
it is high to low and low to high	high low low high	0
I watched this years ago and I still remember this 😭	watch year ago still rememb	0
hey	hey	0
Very hard tricks	hard trick	-1
Every time you catch it do a hit marker from every call of duty	everi time catch hit marker everi call duti	0
did you know you can actually find bitcoins in the ground!!!	know actual find bitcoin ground	0
Second story bounce back is my flippin favorite even i cant do it	second stori bounc back flippin favorit even cant	1
Bloody finally	bloodi final	-1
Would you sell that air planes	would sell air plane	0
How do you make the music have a cool part whenever you bottle flip and make it except for some parts	make music cool part whenev bottl flip make except part	1
Put the speed at 0.25 and check out the shot at 1:11... kind of odd	put speed 025 check shot 111 kind odd	-1
Maybe this guy at 1:52 is the panda?!	mayb guy 152 panda	0
Dp can u guys reply? Make my day!	dp u guy repli make day	0
PLEASE FLIP a ball	pleas flip ball	1
He says fake meaning they didn't just do all of these first try. They film themselves doing it over and over until they hit each shot.	say fake mean didnt first tri film hit shot	-1
What chemical are you using because we are going to do rocket science in or science defence	chemic use go rocket scienc scienc defenc	0
Wats making the weight, could be magnets	wat make weight could magnet	0
Did anyone one notice the planes they use are the ones from the vines where they come back and hit u in the face	anyon one notic plane use one vine come back hit u face	0
You forgot the the Guy who never leaves the Water	forgot guy never leav water	-1
i refuse to believe this was 6 years ago	refus believ 6 year ago	-1
Gay opinions  don't  matter	gay opinion dont matter	1
Do a flip battle	flip battl	-1
What did the librarian say              Read more	librarian say read	0
Still can't beat NigaHiga...:/	still cant beat nigahiga	0
you should do restroom stereotypes	restroom stereotyp	0
I lender went to my room upside down on axe so guys I want you to do	lender went room upsid axe guy want	0
im mr. pool guy. it gives u less of a chase of making your fear of the ocean rise...	im mr pool guy give u less chase make fear ocean rise	-1
All these adults with fidget spinners. How rare	adult fidget spinner rare	0
Now this is sad They have almost a billion views but not even 10 percent liked	sad almost billion view even 10 percent like	0
Me when he flipped that couch 😱😱	flip couch	0
Garrets son is so cute	garret son cute	1
Like if you think they would win every game of beer pong          🍺🍺🍺🍺🍺🍺🍺🍺🍺	like think would win everi game beer pong	1
4:41 Lol RIP Couch	441 lol rip couch	1
flip a TV	flip tv	0
I am from Hong Kong your video is very interesting	hong kong video interest	1
They dont even look like there trying lol	dont even look like tri lol	1
if i see one more fidget spinner video ima kill myself, its justs like a fucking wheel.	see one fidget spinner video ima kill just like fuck wheel	-1
On the court lol	court lol	1
how was it a swisher if it hit the backbored and the rim	swisher hit backbor rim	0
What up		0
At 1:27 he moves his hand up	127 move hand	0
Zhou guys are so cool	zhou guy cool	1
Mdarie15 it's not cardboard its cardstock	mdarie15 cardboard cardstock	0
Landon  the fact is the best	landon fact best	1
cool!!!!	cool	1
the archer one	archer one	0
How about neighbour stereotypes? That would be awesome!	neighbour stereotyp would awesom	1
How you do the intro	intro	0
Did you actually get sunburn	actual get sunburn	0
The last shot was my favourite	last shot favourit	1
My favorite is Chumshot !	favorit chumshot	1
HEY SUBSCRIBE TO ME AND I WILL SUBSCRIBE TO YOU	hey subscrib subscrib	0
One Taper 😂	one taper	0
the year 2020 is still watching ♀♂	year 2020 still watch	0
Never has setting up mini bowling pins looked so epic...	never set mini bowl pin look epic	0
'The International Swisher' wad not a swish tho	intern swisher wad swish tho	0
They set up tricks around what the airplane already does, how dumb is america	set trick around airplan alreadi dumb america	-1
Why is Garrett always “finishing it off”?	garrett alway finish	0
You have the diamond play button.	diamond play button	1
In the around the world one, the card that they threw at the bottle wasn't a playing card. It was credit card or something of the nature.	around world one card threw bottl wasnt play card credit card someth natur	0
Well done the bottle buster	well done bottl buster	0
3:03 It hits his private part	303 hit privat part	0
why is ty's scream always the same	ty scream alway	-1
christamas tree flip😂😂	christama tree flip	0
I feels like for a lot of these they just gave everyone a go pro and told them to just do whatever they think of.	feel like lot gave everyon go pro told whatev think	1
So amazing trick shot	amaz trick shot	1
I like it better when they don't freak out after a trick shot.	like better dont freak trick shot	1
The card that broke “glass” it was a credit card.	card broke glass credit card	-1
Not going to lie. This got me in the mood for Pringles...	go lie got mood pringl	0
Instructions:add on 2/3 of gunpowder into the rocket    Tye:ehh the whole bottle should do	instructionsadd 23 gunpowd rocket tyeehh whole bottl	0
First you were cool but now you're just old	first cool your old	1
+Thomas Kreisz the tires stopping and then spinning forwards or reverse, because they're like spinning weights is the reason u can move the car in air like that	thoma kreisz tire stop spin forward revers theyr like spin weight reason u move car air like	1
super amazing trikes and great game	super amaz trike great game	1
Dumbest DP to date!  Why not spend a whole week filming throwing rocks at stuff next time?  About the same effect/affect as those stupid spinners.   27k dislikes says it all!	dumbest dp date spend whole week film throw rock stuff next time effectaffect stupid spinner 27k dislik say	-1
10 000 takes and they got the video done.	10 000 take got video done	0
how  to make  it  plans	make plan	0
The balancing target shot was my favorite, like if it is yours two.	balanc target shot favorit like two	1
I have lost all respect for dp now	lost respect dp	-1
You guys should do a collab with The Try Guys.......	guy collab tri guy	0
You could say that they were flipping out if you know what I mean ;3	could say flip know mean 3	0
Early squad where you at!!	earli squad	0
Can I get 10 likes because I'm in the hospital	get 10 like im hospit	1
Twin spin is just WOW	twin spin wow	1
l need one of this plain	l need one plain	0
Subscribe to me PLEASE	subscrib pleas	1
Soccer / Futball stereotypes!     Like so they can see	soccer futbal stereotyp like see	1
Basketball trick shots with Stephen Curry	basketbal trick shot stephen curri	0
1:05 He never flinched	105 never flinch	0
Dude perfect is WAY overrated!! They're not that cool!	dude perfect way overr theyr cool	1
Do a little while this after that	littl	0
Wow! Awesome man!!  Next level excellence!!	wow awesom man next level excel	1
3:28     I LOVED Ty's Design, though I thought it would shoot like this...	328 love ty design though thought would shoot like	1
I thought Garett was the purple Hozier	thought garett purpl hozier	0
In coby and Cory who is the eldest	cobi cori eldest	0
Technically Coby and Cory are not twins, Coby is a minute older	technic cobi cori twin cobi minut older	0
Track and field stereotypes	track field stereotyp	0
This video is fantastic magic guys!!!	video fantast magic guy	1
Why do you try to be a stunt team.	tri stunt team	0
2021 but still perfect	2021 still perfect	1
i like how most comments don't relate to the video	like comment dont relat video	1
This guy is the real life gambit	guy real life gambit	0
At 1:00 😂😂😂 “I FLIPED A GOLF TEE” IM WHEEZING	100 flipe golf tee im wheez	0
Ummmmmmmmmm... They already have 24m... So...	ummmmmmmmmm alreadi 24m	0
👍if find you find the difference   🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢	find find differ	0
Wow very fun also nice	wow fun also nice	1
“Gnarly”	gnarli	0
If only life worked this way	life work way	0
Did 22 bottle flips	22 bottl flip	0
EVERYONE SUB TO ME AND ILL SUB BACK I HAVE LIVE COUNT SO DONT LIE PLZ. JUST COMMENT done UNDER THIS COMMENT\u003e	everyon sub ill sub back live count dont lie plz comment done commentu003	-1
Do you just get these things off of Amazon	get thing amazon	0
Flip your selfe	flip self	0
just to say high to low	say high low	0
this is not cancer video	cancer video	-1
what spinner is that 'golden snitch'?	spinner golden snitch	0
P.S can u give me your guys numbers for mine.	ps u give guy number mine	0
Ahh 2017 the year of fidget spinners😌	ahh 2017 year fidget spinner	0
Cody: does crazy trick shots  but misses the light switch	codi crazi trick shot miss light switch	-1
Did anyone else see that garret come in the room or is it just me        Like if u did see Garret	anyon els see garret come room like u see garret	1
The Purple Hoser just rejected the PURPLE SHOVEL	purpl hoser reject purpl shovel	-1
U r not humans really	u r human realli	0
this was the first dp video i ever watched	first dp video ever watch	0
Travis Lancaster hey my cousins bet me $50 that I won't get 15 likes on my newest video can you please like it	travi lancast hey cousin bet 50 wont get 15 like newest video pleas like	1
this is insane	insan	-1
I'm pretty sure the ladders leg broke during the double backflip	im pretti sure ladder leg broke doubl backflip	0
Yes his clothes	ye cloth	1
@@Unknown3638 mate are you trolling or did you just get wooooshed??	unknown3638 mate troll get woooosh	0
pick a need,le and try to throw it from 13 feet along	pick needl tri throw 13 feet along	0
I’m a team Cory fan for life	im team cori fan life	1
Should have called it missile battle	call missil battl	-1
cool boys i like it i can do bottle flip with my one leg i easy you need TO TRY IT BOYS YOU CAN DO IT	cool boy like bottl flip one leg easi need tri boy	1
Low ti high	low ti high	0
It would've looked cooler if got it in the hoop doing the barrel roll,ty	wouldv look cooler got hoop barrel rollti	0
Golf trick shots 2	golf trick shot 2	0
They where practicing it would be ha3d for them if they where starters	practic would ha3d starter	0
It would be funny just watching them all try and fail	would funni watch tri fail	1
Can u get some like for my friend, it's his birthday!!! His name is Carter and he's amazing at basketball, he always beats me and I'm a grade above him! And he loves ur channel!!!	u get like friend birthday name carter he amaz basketbal alway beat im grade love ur channel	1
This guy came to my school for an assembly in the 5th grade	guy came school assembl 5th grade	0
I want a  dude perfect finger spinner please	want dude perfect finger spinner pleas	1
Here's the twin tower shot	here twin tower shot	0
That was awesome	awesom	1
its more like high low to low high	like high low low high	1
How did he knew that was inn? 2:50	knew inn 250	0
I feel sorry for tylers rocket	feel sorri tyler rocket	-1
This tricks are still amazing and the barrel rolls, smashing the bottles and overall the spins its awesome and the it was safer when floating down on the parachute	trick still amaz barrel roll smash bottl overal spin awesom safer float parachut	1
Sonic    Sfxgcgxc and	sonic sfxgcgxc	0
The craven yard secondly poke because steam totally squeal against a military anime. phobic, modern sudan	craven yard secondli poke steam total squeal militari anim phobic modern sudan	-1
iam waiting for your answer	iam wait answer	0
👍nice vid 👍 who cares if bottle flips are dead	nice vid care bottl flip dead	1
0:00 was my favorite shot, it was almost 1 minute	000 favorit shot almost 1 minut	1
PAUSE THE VID AT 2:48 HE DOES A BOTTLE FLIP! MUST PAUSE THO..	paus vid 248 bottl flip must paus tho	0
oh what the	oh	0
Flip a iphone 11	flip iphon 11	0
Chilled Gamer me too	chill gamer	0
its sad how my fam is poor and cant afford to go on vacation :(	sad fam poor cant afford go vacat	-1
They should do a water bottle cap trick shot	water bottl cap trick shot	0
The airplane boomerang	airplan boomerang	0
3:07 THE RAGE MONSTER	307 rage monster	-1
This guy and some other masters DP has worked with need to team up, get high tech gear, and fight crime.	guy master dp work need team get high tech gear fight crime	-1
That was the best video they ever made!!! :)	best video ever made	1
What proof	proof	0
Dj Matthias that's such a good idea	dj matthia that good idea	1
Haha its kind of funny	haha kind funni	1
I want to see the dp guys do something in a video	want see dp guy someth video	1
I got a dude perfect ad on this	got dude perfect ad	1
They should do a carnival stereotypes	carniv stereotyp	0
The first video of 2019 was COOL	first video 2019 cool	1
Liike if youu are watching this in 2020🤓😎	liik youu watch 2020	0
You should do a water bottle flip montage of Owen once he gets the hang of it😏	water bottl flip montag owen get hang	0
There is no bottle buster prank in early videos	bottl buster prank earli video	-1
NASA is impress	nasa impress	1
2:53 he’s using a credit card to break the glass	253 he use credit card break glass	0
How on earth do you do that	earth	0
So, Ive bewn watching these Stereotypes for a while, and I came up with another one for you guys: Swimming Stereotypes	ive bewn watch stereotyp came anoth one guy swim stereotyp	0
Who else remembers the old office	els rememb old offic	0
This is Messi: 👨  He has no medals  A Like = A Medal for Messi  Let's see how many medals can take!	messi medal like medal messi let see mani medal take	1
