CommentTextDisplay	cleanComment	Sentiment
The souvenir guy is so me	souvenir guy	0
How many of you want those planes?	mani want plane	1
That was cool	cool	1
Cool☺👍	cool	1
ON THE 1:03 THE CUP ONE WAZ SO EASY	103 cup one waz easi	1
Wow cool! Now i need a jacket to make my self warm LOL	wow cool need jacket make self warm lol	1
Now this is great	great	1
fidget spiners are so cool I wish I can have one but I parents don't allow	fidget spiner cool wish one parent dont allow	1
But why		0
Seriously bro  most amazing video ever	serious bro amaz video ever	1
My friend flipped a highlighter	friend flip highlight	1
364 Million views,yea the most popular	364 million viewsyea popular	1
FIRST TIME IN THIS VIDEO THAT THIS VIDEO HAS 15M VIEWS AND 1M LIKES..	first time video video 15m view 1m like	1
0:00 to 4:57	000 457	0
it´s Low to high :D	low high	0
I remember this coming out lol 💀	rememb come lol	1
I actually feel bad for that ladder	actual feel bad ladder	-1
flip yourselves	flip	0
Almost 40 trick shots in less than 5 minutes of video -- I can't imagine all the time and effort put in behind the scenes! Props dudes!!!	almost 40 trick shot less 5 minut video cant imagin time effort put behind scene prop dude	0
Do you Hershey kiss flip	hershey kiss flip	1
Landon Karnes Hey Guys I make Awesome Videos Can You please Check em Out...	landon karn hey guy make awesom video pleas check em	1
Song: In This World	song world	0
Do an episode with table tennis trick shots! Bring a pro table tennis player too!😄	episod tabl tenni trick shot bring pro tabl tenni player	0
Third is abcd	third abcd	0
Dang 1.4M  views that's sweat	dang 14m view that sweat	0
1:54 if everyone can do so then no one will need to get out of their blanket in winter season!   Wish so......	154 everyon one need get blanket winter season wish	0
If this gets 400M veiws before April I will be impressed	get 400m veiw april impress	1
This may acutally me the best one yet 😳😳	may acut best one yet	1
There is no diff👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻	diff	-1
 rick must of got all of these first try	rick must got first tri	0
The best was either the nickel flip or the t flip	best either nickel flip flip	1
he could use a plan	could use plan	0
I was getting nauseous just watching them roll down in that thing	get nauseou watch roll thing	0
watch my videos crazy gamers	watch video crazi gamer	-1
lol do you ever see a comment and you wish that you said it	lol ever see comment wish said	1
The amount of bottles they used  |  |	amount bottl use	0
Best trick shots	best trick shot	1
What did the ladder ever do to deserve this...	ladder ever deserv	0
Flip a bottle  with no water in the bottle	flip bottl water bottl	-1
congrats on twenty million subscribers	congrat twenti million subscrib	1
0:27 does that mean that Sheamus (The Wrestler) doesn't need sunscreen	027 mean sheamu wrestler doesnt need sunscreen	0
I swear I will die sips I touch HOT SAND	swear die sip touch hot sand	-1
Found it the was easy	found easi	1
water bottle flip edision 2	water bottl flip edis 2	0
Cody did almost all ones were you throw like a ninja star	codi almost one throw like ninja star	1
Make more water bottle flip videos they are the best	make water bottl flip video best	1
WTF is the Blue spot at 5:35	wtf blue spot 535	-1
Happy Ramadan to all Muslims ☝💓	happi ramadan muslim	1
idk how i got here im new so someone tell me more about this channel it seems funny	idk got im new someon tell channel seem funni	1
I remember when these were so popular bro I wasted my money on so much 🤦🏽\u200d♂️	rememb popular bro wast money much u200d	1
Then the bottle bust	bottl bust	0
Bottle flip tapa	bottl flip tapa	0
THAT IS JUST -		0
Son	son	0
GO you are the best on the world	go best world	1
How do I get the dude perfect fidget spinner	get dude perfect fidget spinner	1
his face when throwing looks like he ate 10 warheads marinated in lemon juice	face throw look like ate 10 warhead marin lemon juic	1
Yo fr pls do a panda face reveal at 30 mil subs and dope vid tho keep it up🔥🤘🏿	yo fr pl panda face reveal 30 mil sub dope vid tho keep	0
20 million views coming soon!	20 million view come soon	0
Whoever subs to me I will sub to them plz	whoever sub sub plz	0
Doesn't look that hard  Tries at home: you know what they say 536th time is the charm	doesnt look hard tri home know say 536th time charm	1
Airplane to the chest    *pats stomach*	airplan chest pat stomach	0
Can you guys do a video where you show us all your fails? That would be pretty funny and i would be cool to see how many tries it takes you guys to get every trick.	guy video show us fail would pretti funni would cool see mani tri take guy get everi trick	1
i am whaching this the day it came out	whach day came	0
Comment my favorite shot?? They were all my favorite	comment favorit shot favorit	1
Pls subscribe to me guys for fitness related content 🥺❤️❤️	pl subscrib guy fit relat content	1
Do football stereotypes	footbal stereotyp	0
I have no words	word	-1
This is great	great	1
4:46 there are many cards down there	446 mani card	0
2:27 That is how NASA learns from their mistakes...	227 nasa learn mistak	-1
Wait is that Panda	wait panda	0
wow that very cool	wow cool	1
Bottle Flip is out,  but this is epic!	bottl flip epic	0
Bow shot	bow shot	0
Please tell me how you make Rocket fuel   Please...😭	pleas tell make rocket fuel pleas	1
. I subscribe to your videos of the best	subscrib video best	1
Love the song Glory by the Score🤘🤘	love song glori score	1
which one is Cory   and which one is corby	one cori one corbi	0
Imagine the 2017 :)	imagin 2017	0
i want the bckground music	want bckground music	1
These guys need to do Fidget Spinner edition like if you agree	guy need fidget spinner edit like agre	1
Roblox Noob , agree and with extra metal to break the glass.. This guy is a magician there are many of these tricks that are Copperfield types..	roblox noob agre extra metal break glass guy magician mani trick copperfield type	-1
So, one talented guy, and 5 douchebags yelling woo?	one talent guy 5 douchebag yell woo	1
No it's not hight	hight	-1
My best channel great challenge and battles	best channel great challeng battl	1
simple but too much cool....	simpl much cool	1
This is lit shout out to the soccer bros 21	lit shout soccer bro 21	0
Ah yes let me wash this single fork in my dish washer	ah ye let wash singl fork dish washer	1
Nice shooting 👌👌👌	nice shoot	1
youre dudes are the best	your dude best	1
You are a impressive studio for all video!!! I want to come at your home for work!	impress studio video want come home work	1
Flip the dildo please!	flip dildo pleas	1
Where was the bottle over Cory's head? lol	bottl cori head lol	1
man that is cool!	man cool	1
yeah all sports golf battle again!!!!!!!!!! :)	yeah sport golf battl	0
You guys are awesome and just telling you, my favourite people in dude pefect are Coby Cotton, Tyler Toney, and Cody the tall guy	guy awesom tell favourit peopl dude pefect cobi cotton tyler toney codi tall guy	1
Where are the fails?	fail	-1
my name is Ron	name ron	0
Put some different kinds of songs in, love the videos and I know I have no room to tell you what to do but maybe just try some new songs.	put differ kind song love video know room tell mayb tri new song	1
Do u know how many times they have to say their catch phrases	u know mani time say catch phrase	0
Again a awesome nice Video! Thank you guys :D	awesom nice video thank guy	1
Glad you guys are okay and helping support people who were affected by the hurricane	glad guy okay help support peopl affect hurrican	1
I liked the one where you guys dolled arouned	like one guy doll aroun	1
I like Ty's explosion	like ty explos	1
perfect family viewing material!	perfect famili view materi	1
Best bottle flip trick shots ever! Omg I'm a fan dude perfect!	best bottl flip trick shot ever omg im fan dude perfect	1
This video cured my cancer, then gave me stage four brain cancer.	video cure cancer gave stage four brain cancer	-1
Still one of my favorite ones I remember being so excited when this came out	still one favorit one rememb excit came	1
👱🏼👕👖 This is coby	cobi	0
i think u should try fliping urself	think u tri flipe urself	0
Am I early?	earli	0
Was it High to low or low to high?	high low low high	0
@@Unknown2580 😊thanks	unknown2580 thank	1
Now these are trickshots	trickshot	0
Will you ever come to Ireland from Harvey age 8	ever come ireland harvey age 8	0
Flip a refrigerator	flip refriger	0
It’s my birthday	birthday	0
It is amazing	amaz	1
I watched all your videos and shows many times you are so awesome I can't wait for your next video	watch video show mani time awesom cant wait next video	1
Rolling down the hill haha!!	roll hill haha	1
Can u get some like for my friend, it's his birthday!!! His name is Carter and he's amazing at basketball, he always beats me and I'm a grade above him! And he loves ur channel!!!	u get like friend birthday name carter he amaz basketbal alway beat im grade love ur channel	1
Tell me this is Edited	tell edit	0
of course	cours	0
Born high to low and low to high	born high low low high	0
i think im the hot sand 😂	think im hot sand	0
Make a world record edition	make world record edit	0
Enough with all the shouting.  The beeping should have been cut in production.  Annoying as Hell.	enough shout beep cut product annoy hell	-1
How can anybody dislike this video	anybodi dislik video	-1
Thog life dudpufet trick shot	thog life dudpufet trick shot	0
lol I'm the pool guy	lol im pool guy	1
Do one with beast mode	one beast mode	0
'This time I read the instructions!' 😂😂😂	time read instruct	0
I don't really like fidget spinners but of course dude perfect turns it into something awesome	dont realli like fidget spinner cours dude perfect turn someth awesom	1
I wasn't the only one who noticed!	wasnt one notic	0
Guess what? I got a fever! And the only cure... is MORE PANDA!	guess got fever cure panda	-1
He threw credit cards at the bottle like when you see it	threw credit card bottl like see	1
Guy with the beard takes fake over reacting to another level	guy beard take fake react anoth level	-1
I wonder what happened when they miss the bbq grill XD poor them	wonder happen miss bbq grill xd poor	-1
bottle flipping on a hole new level	bottl flip hole new level	0
Teach me pls	teach pl	0
Sub my channel if u love fidget spinners and dude perfect	sub channel u love fidget spinner dude perfect	1
The toilet paper shot was the best	toilet paper shot best	1
dang look at all these bots	dang look bot	0
How many times u practice it. Fool	mani time u practic fool	-1
nice your awesome  Tyler	nice awesom tyler	1
i  subscribed huge fan love you guys	subscrib huge fan love guy	1
And people are saying that Channing Tatum is the new Gambit. Blasphemy!!!	peopl say chan tatum new gambit blasphemi	0
Bot	bot	0
I am defnetly mister Activity	defnetli mister activ	0
Dude you are probably the most perfect guys	dude probabl perfect guy	1
why u guys gotta always scream	u guy got ta alway scream	-1
Y I have to make fake trick shots	make fake trick shot	-1
I love how he always has the rage monster one	love alway rage monster one	1
flip a toilet or flip 3 bricks on eachother	flip toilet flip 3 brick eachoth	0
Fire the pan	fire pan	-1
'Water bottle flips are dead' 7 MILLION VEIWS	water bottl flip dead 7 million veiw	-1
ty, let me break it to you... the international swisher wasn't a swish	ty let break intern swisher wasnt swish	0
The other night my mom said  Plz don’t act like this when your older😂😂😂	night mom said plz dont act like older	1
They look like they didn‘t get it first try	look like didnt get first tri	1
hi im watching your videos its cool you are awesome its insane	hi im watch video cool awesom insan	1
The one when the person broke the bottle with a card the card was actually a credit card	one person broke bottl card card actual credit card	-1
2:22 he's handsome	222 he handsom	1
My favourite shot was the banking gonger	favourit shot bank gonger	1
Can I get 100 replies with no likes          I know it's a lot to ask for but I believe in you guys	get 100 repli like know lot ask believ guy	1
Um why did the bottle just jumped but no black thing	um bottl jump black thing	-1
Y ?  I told to love them?	told love	1
@@Unknown4305 hi	unknown4305 hi	0
Someone copied your channel	someon copi channel	0
Guys try swimming trick shots	guy tri swim trick shot	0
I hate it. what they do) throw a ping pong ball ina cup and they decide to run around jump and scream as loud as they can for five minutes straight	hate throw ping pong ball ina cup decid run around jump scream loud five minut straight	-1
plz make video with rich fergoun	plz make video rich fergoun	1
Toilet paper shot	toilet paper shot	0
Can you do water bottle flip with leg???	water bottl flip leg	0
Who		0
'That's lit' is LIT  LIKE IF YOU AGREE	that lit lit like agre	1
I want a hashbrowns	want hashbrown	1
I love what you guys do never stop	love guy never stop	1
The cow that almost died	cow almost die	-1
What would happen if the match missed the barbecue?	would happen match miss barbecu	-1
Somebody plz do a parody of this vid missing every shots but still looking cool	somebodi plz parodi vid miss everi shot still look cool	-1
Can you make it hit the second World Trade Center again?	make hit second world trade center	0
I didn’t like cory’s shot but still enjoyed it...	didnt like cori shot still enjoy	1
This is amazing!!!!!! Please keep up the stereotypes!	amaz pleas keep stereotyp	1
300 MILLION VEIWS, LETS GO DUDE PERFECT    Next up is 400 million... you might get a world record...	300 million veiw let go dude perfect next 400 million might get world record	1
they are so lucky !	lucki	1
Man united are good but shit at the same time	man unit good shit time	0
Last one was my favorite	last one favorit	1
Doesn't it orbit to Mars  😆	doesnt orbit mar	0
The best boys love u....... u should flip the t.v.	best boy love u u flip tv	1
I feel like dude  perfect is running out of ideas	feel like dude perfect run idea	1
I like cory handsome bou	like cori handsom bou	1
gariths son's track	garith son track	0
Does anyone notice how big that place is they have a basketball court hockey soccer 10 offices kitchen gym lounge area like wtf	anyon notic big place basketbal court hockey soccer 10 offic kitchen gym loung area like wtf	-1
That couch is totally broken	couch total broken	-1
How do you cards break bottles	card break bottl	0
I'm bored so here's a joke    One mighty fine evening, a man was watching a show in a renowned theatre in London.     Suddenly, out of the corner of his eye, he spotted a pancake that was placed in one of the vip chairs, next to a stunning lady.    After the show, curiosity got the better of the man, and he approached the lady nervously.    'My oh my, why on earth did you bring a pancake to this show?' The man asked the beautiful lady, 'Are you hungry?'    The gorgeous woman replied, 'Oh no that is not why I brought this pancake'    'Is it a fashion statement?'     'Oh no, most definitely not.'    The man, frustrated, exclaims, 'Then why oh why have you brought this pancake to this show?!'    To which the women chuckles, and proceeds to tell him the reason.     Shame you'll never know.	im bore here joke one mighti fine even man watch show renown theatr london suddenli corner eye spot pancak place one vip chair next stun ladi show curios got better man approach ladi nervous oh earth bring pancak show man ask beauti ladi hungri gorgeou woman repli oh brought pancak fashion statement oh definit man frustrat exclaim oh brought pancak show women chuckl proce tell reason shame youll never know	1
You guys are freaking amazing!!!	guy freak amaz	1
Happy? Hahaha when shoot the ball said(YEEAAHHH)	happi hahaha shoot ball saidyeeaahhh	1
How did the water thing worked?	water thing work	0
this video is so dooope 👏	video dooop	0
You have to make a box please	make box pleas	1
They flipped a Nickel!	flip nickel	0
Chat me tomorrow	chat tomorrow	0
I would love to come hang with you guy for a day...bet my day would be awesome	would love come hang guy daybet day would awesom	1
I spy with my big fat eye a camera on the bookshelf	spi big fat eye camera bookshelf	1
The bow	bow	0
They were like bottle flipping is dead though it got 136million views	like bottl flip dead though got 136million view	-1
TANG I NA MO  CHOOXH	tang na mo chooxh	0
It's 2018	2018	0
Very very great RC!	great rc	1
I love this	love	1
Ty looks like a rage monster from the sunburn	ty look like rage monster sunburn	0
You should do hide and seek in the dphq	hide seek dphq	-1
do u have diamond play button	u diamond play button	1
Dude perfect is perfect	dude perfect perfect	1
I. Mean. You  and. That's  amizing	mean that amiz	0
Well, that is interesting.	well interest	1
typical gamer 2.0 found it 🌖	typic gamer 20 found	0
We know that bitch k🖕🏻😎	know bitch k	-1
Outside when he use the card to break the bottle it was actually a credit card	outsid use card break bottl actual credit card	0
Do corn hole trick shots	corn hole trick shot	0
AWESOME RECIPE	awesom recip	1
Music 🎶 name??????????	music name	0
Im very sure they play basquetball :P XD	im sure play basquetbal p xd	0
Gar kinda cool with the eye glass	gar kinda cool eye glass	1
Behind every difficulty, there will definitely be a way. Even the slightest, like a hot, crazy weather, will surely be covered with soothing rain.	behind everi difficulti definit way even slightest like hot crazi weather sure cover sooth rain	1
That rash one though 😂	rash one though	-1
How these dudes can do it so perfectly??	dude perfectli	1
My favorite shot is the one at the end	favorit shot one end	1
Dang,  I got a rocketry kit out to amaze my kids, teach them some science and bored them, and you guys rocked it in 8 min episode... granted my rocket was much smaller and did not explode.	dang got rocketri kit amaz kid teach scienc bore guy rock 8 min episod grant rocket much smaller explod	1
can I com to the dp hedkorters	com dp hedkort	0
Tyler got his karma!      Watch out playah!	tyler got karma watch playah	0
Dude Perfect Got Skill Cool Tricks Shots	dude perfect got skill cool trick shot	1
All are my favourite	favourit	1
But couldn’t that be bad for the environment????	couldnt bad environ	-1
Best shot 1:14 don't forget the keys	best shot 114 dont forget key	1
Mu favourite shot is The three colheres nas louicas	mu favourit shot three colher na louica	1
Hey dude perfect I was just sick and came to this video and it made we feel better	hey dude perfect sick came video made feel better	1
Where do you get Pringles cards.	get pringl card	0
I wonder how many times the grass went on fire :')	wonder mani time grass went fire	-1
Why I loose faith in humanity	loos faith human	-1
Who is Panda	panda	0
When your to lazy and you can do this stuff.Your blessed	lazi stuffyour bless	-1
when i watch tis i wonder how long this must have taken to make and do	watch ti wonder long must taken make	0
the burger shot	burger shot	0
boi other Lil kids can do that	boi lil kid	0
Do birthday stereotypes please	birthday stereotyp pleas	1
I wonder what the angle-margin-of-error was for Purple hosers paper towel shot	wonder anglemarginoferror purpl hoser paper towel shot	-1
Can you flip a pen from a high place to its cover? that would be amazing!	flip pen high place cover would amaz	1
Lockheed Martin: 'Hey, you guys wanna sit down and have a chat?'	lockhe martin hey guy wan na sit chat	0
That's really legit	that realli legit	0
RC power!! I'm loving all of this awesome action.	rc power im love awesom action	1
My fav shot was none	fav shot none	0
Dude perfect will always be legends	dude perfect alway legend	1
Nice beard cody	nice beard codi	1
Cody is lame	codi lame	-1
Low to high, or high to low trick shot is edited to look real XDDD Like if you agreee	low high high low trick shot edit look real xddd like agree	1
Omg Tyler is strong he filled a couch....	omg tyler strong fill couch	1
THE international swisher banked	intern swisher bank	0
Whete i can buy plane lile that?	whete buy plane lile	0
keep up the vids	keep vid	0
how many time you do this only for one shots?	mani time one shot	0
Where did you guys get those plaines	guy get plain	0
I liked the part were there was small medium and big and they all made it  	like part small medium big made	1
I wanna do this with some friends and be last so I can be like ha ha I’ve got a massive advantage cause I’ve got an O motor	wan na friend last like ha ha ive got massiv advantag caus ive got motor	1
these are funny people😂😂	funni peopl	1
is dis What el battel flip chalenge	di el battel flip chaleng	0
I don’t chaf because I cut my nets	dont chaf cut net	-1
Where was dp in this?	dp	0
then how come there not in world records 2016 book cuase i red it	come world record 2016 book cuas red	0
Every flip was best	everi flip best	1
plz give a answer	plz give answer	0
I have aqua phobia so I’m the pool guy	aqua phobia im pool guy	0
Hmm me and my friends are fine... guess it helped	hmm friend fine guess help	1
Flip a phone next	flip phone next	0
That’s sick	that sick	-1
i had my mouth open this whole video	mouth open whole video	0
Your next flip should be off a 30 story building	next flip 30 stori build	0
Thats actually insane, what an amazing amount of skill this guy has	that actual insan amaz amount skill guy	1
so awesome	awesom	1
this is real video or animated video	real video anim video	0
Cories bumblebee 2.0 should be named the Hornet	cori bumblebe 20 name hornet	0
I wish   I could  be in  Dude  Perfect	wish could dude perfect	1
Wow that was cool	wow cool	1
can someone subscribe to me im at 31 and i would like 70 it would be lots of help thank u	someon subscrib im 31 would like 70 would lot help thank u	1
Nice skills... but the juvenile testosterone here is overwhelming!	nice skill juvenil testosteron overwhelm	1
Who's the panda? 🐼🐼🐼	who panda	0
K00l a new rocket battle	k00l new rocket battl	-1
My favorite shot was the largest ping pong shot   	favorit shot largest ping pong shot	1
Like  if you find the difference 🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁☹️🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁🙁	like find differ	1
omg the coffee  and coin one	omg coffe coin one	0
How u have 22m su. So cool	u 22m su cool	1
hmm dudeperfect try to flip a car or a bike idk something very big	hmm dudeperfect tri flip car bike idk someth big	1
Waiting for this all day	wait day	0
these are the worst trick shots ever nobody cares?	worst trick shot ever nobodi care	-1
my favorite is the longest rc car jump	favorit longest rc car jump	1
luck u have lots of luck	luck u lot luck	1
Ben is 0 years old 1 like = 1 year	ben 0 year old 1 like 1 year	1
Everyone is thinking   THIS IS FAKE YOU GUYS TOOK PRACTICE!!!  Guys they made a behind scenes videos so obviously this is not fake it only took a little practice                                            Edit:oh yeah I also wanna know where your diamond play button is???	everyon think fake guy took practic guy made behind scene video obvious fake took littl practic editoh yeah also wan na know diamond play button	-1
Toys Flip Please	toy flip pleas	1
Dude only like maybe 10 are possible	dude like mayb 10 possibl	1
Do FIRST TRY EDITION	first tri edit	0
I wish I could have his skill	wish could skill	1
Did anyone else think the purple dot at 5:35 was there eyes	anyon els think purpl dot 535 eye	0
This guy dose not own any knifes. When he wants to cut some fruit he just uses his damn cards.	guy dose knife want cut fruit use damn card	-1
it's low to high	low high	0
dude thats easy e.e	dude that easi ee	1
After seeing all the tricks cody did I think it's safe to say they might do a card throwing tricks shot video soon	see trick codi think safe say might card throw trick shot video soon	1
He's no twisted fate. cuz he would throw two cards at a time.	he twist fate cuz would throw two card time	-1
My highscore is  143	highscor 143	0
It's called video editing folks.  That is what they are good at, or they know a really good video editor. The second really good thing they are good at is making money from all the stupid people that actually believe this.	call video edit folk good know realli good video editor second realli good thing good make money stupid peopl actual believ	1
People protecting themself with guns and bats and stuff but this guy this guy just need his cards and he'd be  slayin everybody	peopl protect themself gun bat stuff guy guy need card hed slayin everybodi	0
Why not		0
Seems like lots of people rlly like ty's shave	seem like lot peopl rlli like ty shave	1
Fan of dude perfect	fan dude perfect	1
This video was sexist.	video sexist	-1
This is dum and I hate dude perfect	dum hate dude perfect	0
Oh yeah	oh yeah	1
this is very amazing god joob dude perfect!!!!!!!!!!!! c:	amaz god joob dude perfect c	1
Metal cards other why its not posisible	metal card posis	0
What happens to the hot sand	happen hot sand	0
You better watch out I'm only about 21 million subs behind you	better watch im 21 million sub behind	1
No gonna die   No ones got cancer   No ones first (they're early)  No one already watched the video  No ones birthday    But can I have some likes :p	gon na die one got cancer one first theyr earli one alreadi watch video one birthday like p	-1
I will subscribe to you if you like this and go to Alexander didas and subscribe	subscrib like go alexand dida subscrib	1
that was amazing you guys😲😲	amaz guy	1
They wouldn't dare try the octopus though...	wouldnt dare tri octopu though	0
The old guy is funny	old guy funni	1
I am without words you are fantastic	without word fantast	1
I love how they can just waste a couch	love wast couch	1
The amazing thing is 300m views	amaz thing 300m view	1
I like how there's 46 mil views and 23mil subscribers if your one of the people on half side of not subscribed SUBSCRIBE!!!!!!	like there 46 mil view 23mil subscrib one peopl half side subscrib subscrib	1
Angel Marquez you don't know how to spell	angel marquez dont know spell	0
my fatrher has more aim than messi with slipas from longrange like johnwick but insted of bullet he has slipas	fatrher aim messi slipa longrang like johnwick inst bullet slipa	1
Wonder how long it takes to edit these vidios	wonder long take edit vidio	0
You guys should do a chair flip	guy chair flip	0
Ur the reason I have these cars	ur reason car	0
North Korea detected your location!	north korea detect locat	0
paintball stereotypes would be hysterical	paintbal stereotyp would hyster	-1
Do you play fortnight I don’t	play fortnight dont	0
Who is in the panda costume?	panda costum	0
DUDE PERFECT ARE AWESOME PEOPLE WITH COOL TRICKS!!!	dude perfect awesom peopl cool trick	1
I like the surfers bros	like surfer bro	1
have that toy in malaysia	toy malaysia	0
Just Perfect	perfect	1
Imagine they doing this in their home.	imagin home	0
Great Video	great video	1
cory did acully catch it sence it got stuck in a tree	cori aculli catch senc got stuck tree	-1
anyone notice Coby with the hose when ty threw the match xD	anyon notic cobi hose ty threw match xd	0
What video can be legend also my childhood:	video legend also childhood	0
if dude perfect reads this comment he will pin it 🥳	dude perfect read comment pin	1
I luv all of the shots	luv shot	0
These tricks were all the failed tricks that was cut in the first video.	trick fail trick cut first video	-1
i want yo buy this car so where i can buy plezz tell me	want yo buy car buy plezz tell	1
It is both it is dumb and up	dumb	-1
How long did it take you guys to build the sand casle!!🤔🤔🤔🤔	long take guy build sand casl	0
The song and this video. Thanks.	song video thank	1
Just one of the traxxas slash’s are $800 trust me I have one	one traxxa slash 800 trust one	-1
I feel like they have been too perfect these past few years and they are getting tired of it that's why there not celebrating like they use too	feel like perfect past year get tire that celebr like use	1
We need a hockey stereotypes!! Plz make it happen	need hockey stereotyp plz make happen	0
At this rate: Model Rocket Battle #7 FT SpaceX's Elon Musk | Dude Perfect	rate model rocket battl 7 ft spacex elon musk dude perfect	1
'PLANE TO THE CHEST HAHA'  *pats stomach*  Haha, nice	plane chest haha pat stomach haha nice	1
From where did you got this plane from?	got plane	0
Wy the sea is green😂	wy sea green	0
High low reverse?	high low revers	0
Pssh pansies didnt get hit with any	pssh pansi didnt get hit	0
Yay! I was waiting for this for ages!!!!	yay wait age	0
cool 😎	cool	1
HE USED A CREDIT CARD TO BREAK THE BOTTLE THEY CHEATED😵😱	use credit card break bottl cheat	-1
most of the stuff is animated in	stuff anim	0
Dude perfect is the best	dude perfect best	1
You can make a lot more money IF you do blooper videos for each trick shot	make lot money blooper video trick shot	0
backflip ladder fip the ladder bent so much	backflip ladder fip ladder bent much	0
Nobody’s gonna like this :(	nobodi gon na like	1
Filp a house	filp hous	0
Dat panda dough he's boss!!!🐥	dat panda dough he boss	0
I going to destin fl	go destin fl	0
How does this channel have 57 million subs	channel 57 million sub	0
They can, but I think he threw a plastic one for the bottle  Edit: ye if U pause it you can see the one that broke the bottle was a banshee plastic card	think threw plastic one bottl edit ye u paus see one broke bottl banshe plastic card	-1
flip a car,bed,TV and not to forget yourselves	flip carbedtv forget	-1
Yeah Destin is pretty fun, I used to have a beach house there. It's really beautiful too.	yeah destin pretti fun use beach hous realli beauti	1
Unnamedgaming me to	unnamedgam	0
what was the thig he was fliping with the person lol	thig flipe person lol	1
They Flipped a nickel!	flip nickel	0
You should interview Steph Curry Kevin Durant or Klay Thompson like if you agree 	interview steph curri kevin durant klay thompson like agre	1
Why agree there so many bots/fake accounts	agre mani botsfak account	-1
Bad choice with the thumbnail....	bad choic thumbnail	-1
I think that Dude Perfect should do videos with some of their fans	think dude perfect video fan	1
The highlighter one was fake there was a magnet	highlight one fake magnet	-1
The best thing ever	best thing ever	1
high to low because you started off high.😷😷	high low start high	0
1:48 Is That the Panda?	148 panda	0
Hey Dude perfect,could you make a friend stereotypes video	hey dude perfectcould make friend stereotyp video	1
This old guy is very cute	old guy cute	1
The only people who can use fidget spinners without being cringy	peopl use fidget spinner without cringi	0
Very nice to 😎🤩	nice	1
When coby put bottle in some ones bag	cobi put bottl one bag	0
Ok can you sub pls	ok sub pl	0
I went to Destin in 2008 and it was really fun! Although I got stung by a jellyfish.	went destin 2008 realli fun although got stung jellyfish	1
I have a glider but its much larger	glider much larger	0
Go TEAM CORY	go team cori	0
Please watch my channel called fantdm hero trust me you'll like it	pleas watch channel call fantdm hero trust youll like	1
That ladder is so freakin STRONG!	ladder freakin strong	1
Is my scor	scor	0
Its all ready there	readi	0
they didnt	didnt	0
Please do school stereotype	pleas school stereotyp	-1
do tolet paper roll trick shots	tolet paper roll trick shot	0
Dude perfect remember when you did dad edition can you do mom edition please!	dude perfect rememb dad edit mom edit pleas	1
That was pretty entertaining	pretti entertain	1
Can you sub to me please	sub pleas	1
You can do backflip 😂😂😆😅	backflip	0
Who is watching in July 2019?	watch juli 2019	0
you guys are awesome can you guys come to eddyville,iowa 403 elm street please 😍 to Cory	guy awesom guy come eddyvilleiowa 403 elm street pleas cori	1
*North Korea has started following your location*	north korea start follow locat	0
I like the rage monster	like rage monster	0
The silver bullet v2 is like the Korean space agency failing	silver bullet v2 like korean space agenc fail	0
how you all train like this	train like	1
Girl : he's probably cheating on me 😭😭  The boys :	girl he probabl cheat boy	-1
Cody shave your beard Ty is the bearded guy.	codi shave beard ty beard guy	0
Third	third	0
you can estimate how many attempts they did based on their reaction	estim mani attempt base reaction	0
Respect ur hats *throws them*	respect ur hat throw	1
Either they're the most perfect human beings ever or that's some boss editing	either theyr perfect human be ever that boss edit	1
its stuff people do everyday minus the trickshots	stuff peopl everyday minu trickshot	0
Me: Watch his water bottle tricks on my phone  *drops phone by accident and it lands*  Me: I hope I recorded that	watch water bottl trick phone drop phone accid land hope record	0
Most of them are dangerous too and there is a risk of getting hurt	danger risk get hurt	-1
Try a real rocket bomb	tri real rocket bomb	-1
These are awesome please make more	awesom pleas make	1
Wow, They made $90k+ off this one video..	wow made 90k one video	1
East or west DP is the best....	east west dp best	1
That was actually a very moist video	actual moist video	0
Alien don't worry next dp want do beach stereotypes	alien dont worri next dp want beach stereotyp	-1
still better than north korea	still better north korea	1
He used a credit card to break the bottle	use credit card break bottl	0
Hey DudePerfect I love your guys stuff I showed my dad and he was like noooooo I have one question what is all your guys favorite football team	hey dudeperfect love guy stuff show dad like noooooo one question guy favorit footbal team	1
Wow every time I check their subs they have more like every day	wow everi time check sub like everi day	1
Sub to me and I'll sub back with 2 accounts	sub ill sub back 2 account	0
U guys are crazy....😂😂😎	u guy crazi	-1
I WANT MORE OWEN!	want owen	1
Dude perfect more licke douche perfects	dude perfect lick douch perfect	1
I love your video  do prfick  I really  want to go  see  you  form michael  and  I have the  new  iPhone  game      to name  t g c  cd  p  take you  for  videos	love video prfick realli want go see form michael new iphon game name g c cd p take video	1
